event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 02:29:39 UTC,view,28717921,2053013565782098913,apparel.shoes,rieker,73.36,540278070,c85ecfff-cf7d-468b-9f5c-4902bae1401a
2019-10-01 02:29:41 UTC,view,28715973,2053013565480109009,apparel.shoes.keds,adidas,111.07,515423039,4a2d473c-506c-44a1-8547-365a71d1e238
2019-10-01 02:29:42 UTC,view,28703635,2053013565069067197,apparel.shoes.keds,nike,115.58,513109944,71c72a6f-e3bd-4fb2-be2e-56fb953dcc7c
2019-10-01 02:29:43 UTC,view,45600228,2116907524572577889,apparel.shoes,shagovita,43.75,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:29:48 UTC,view,28716931,2053013565639492569,apparel.shoes,,29.34,549379364,6b89c334-6b52-4de4-a4bc-85adae089440
2019-10-01 02:29:54 UTC,view,28712566,2053013565782098913,apparel.shoes,respect,128.45,540278070,c85ecfff-cf7d-468b-9f5c-4902bae1401a
2019-10-01 02:29:55 UTC,view,28718016,2053013565782098913,apparel.shoes,respect,76.96,548458938,cd8c9242-8801-42d1-83a2-fb2bc68b5cc4
2019-10-01 02:29:56 UTC,view,28712380,2053013565639492569,apparel.shoes,baden,120.72,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:29:58 UTC,view,28714689,2053013565480109009,apparel.shoes.keds,adidas,114.52,515423039,4a2d473c-506c-44a1-8547-365a71d1e238
2019-10-01 02:30:05 UTC,view,28719189,2116907519078040377,apparel.shoes,,107.34,512626652,15aa7ecb-977a-4366-a347-81b0247a827e
2019-10-01 02:30:22 UTC,view,28718040,2053013565069067197,apparel.shoes.keds,millionaire,113.0,536074778,dc73e1e2-04a1-48b9-b88d-18142136aaf2
2019-10-01 02:30:27 UTC,view,28708392,2053013565069067197,apparel.shoes.keds,strobbs,31.92,520402314,86eb7e10-41d6-46ed-8604-d3b0da5132a2
2019-10-01 02:30:28 UTC,view,45600291,2116907524379639897,apparel.shoes,shagovita,59.19,536841328,948aabce-7298-4bba-aa58-8efe1942422d
2019-10-01 02:30:28 UTC,view,28714595,2053013565069067197,apparel.shoes.keds,reebok,76.4,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:30:29 UTC,view,28712661,2053013565480109009,apparel.shoes.keds,strobbs,49.42,514569638,5be307a8-7ee1-4513-a3cc-948ae5d3d8ba
2019-10-01 02:30:29 UTC,view,28715760,2053013565069067197,apparel.shoes.keds,nexpero,107.85,513109944,71c72a6f-e3bd-4fb2-be2e-56fb953dcc7c
2019-10-01 02:30:39 UTC,view,28704245,2053013565069067197,apparel.shoes.keds,adidas,122.53,515423039,4a2d473c-506c-44a1-8547-365a71d1e238
2019-10-01 02:30:41 UTC,view,28713583,2053013565228450757,apparel.shoes,greyder,102.96,515954292,57a60e5b-dfe8-4f94-a6ba-ea260e4f334d
2019-10-01 02:30:47 UTC,view,28716512,2053013565782098913,apparel.shoes,respect,128.45,548458938,cd8c9242-8801-42d1-83a2-fb2bc68b5cc4
2019-10-01 02:30:49 UTC,view,28716983,2053013565069067197,apparel.shoes.keds,respect,102.71,547423312,c47723d1-4832-451c-92d5-66524c1b7f14
2019-10-01 02:31:02 UTC,view,28706259,2053013565824041955,apparel.shoes.sandals,respect,26.77,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:31:16 UTC,view,28706797,2053013565228450757,apparel.shoes,respect,47.36,512525276,595356fd-8bd4-45c1-8327-ca2ba3aa87a3
2019-10-01 02:31:18 UTC,view,45600300,2116907524379639897,apparel.shoes,shagovita,59.19,536841328,948aabce-7298-4bba-aa58-8efe1942422d
2019-10-01 02:31:20 UTC,view,28715707,2053013565069067197,apparel.shoes.keds,puma,94.98,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:31:24 UTC,view,28717976,2053013565782098913,apparel.shoes,rieker,71.82,555463216,7d7b155e-ef77-4edf-b8c5-dd6ef934350b
2019-10-01 02:31:32 UTC,view,45600300,2116907524379639897,apparel.shoes,shagovita,59.19,536841328,948aabce-7298-4bba-aa58-8efe1942422d
2019-10-01 02:31:33 UTC,view,28709192,2053013565824041955,apparel.shoes.sandals,rieker,33.21,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:31:33 UTC,view,28718035,2053013565069067197,apparel.shoes.keds,millionaire,113.0,536074778,dc73e1e2-04a1-48b9-b88d-18142136aaf2
2019-10-01 02:31:40 UTC,view,28719037,2053013565639492569,apparel.shoes,baden,89.84,553469929,1d5dccfb-b689-4c79-91af-8b462185c09c
2019-10-01 02:31:42 UTC,view,28704245,2053013565069067197,apparel.shoes.keds,adidas,122.53,515423039,4a2d473c-506c-44a1-8547-365a71d1e238
2019-10-01 02:31:46 UTC,view,28718457,2053013565069067197,apparel.shoes.keds,strobbs,84.69,522140958,0953edf5-eb67-4664-aba2-abeffa28deb5
2019-10-01 02:31:46 UTC,view,28706322,2053013565069067197,apparel.shoes.keds,escan,25.74,520284645,0abdcf04-0667-4c28-8f4c-ce9f83fe7203
2019-10-01 02:31:46 UTC,view,43300016,2097815753423061045,apparel.tshirt,,41.16,519279176,6fbf96bb-8317-46b9-8c5e-43a1ca389188
2019-10-01 02:31:57 UTC,view,28703606,2053013565069067197,apparel.shoes.keds,reebok,118.15,536074778,dc73e1e2-04a1-48b9-b88d-18142136aaf2
2019-10-01 02:31:59 UTC,view,28716187,2053013565480109009,apparel.shoes.keds,respect,66.67,528301825,14121ce4-d31e-436f-8bc0-e66a55018380
2019-10-01 02:32:06 UTC,view,28716499,2053013565782098913,apparel.shoes,respect,154.19,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:32:07 UTC,view,28717035,2053013565069067197,apparel.shoes.keds,strobbs,51.22,519642097,c4bb1a67-0692-455e-a063-953f905f42f9
2019-10-01 02:32:19 UTC,view,28718086,2053013565069067197,apparel.shoes.keds,respect,51.22,522140958,0953edf5-eb67-4664-aba2-abeffa28deb5
2019-10-01 02:32:19 UTC,view,28716570,2053013565480109009,apparel.shoes.keds,,66.67,544261159,f62ba354-ba29-48cf-85cf-72626c6b1c8c
2019-10-01 02:32:21 UTC,view,28719472,2053013565480109009,apparel.shoes.keds,fassen,64.09,514569638,5be307a8-7ee1-4513-a3cc-948ae5d3d8ba
2019-10-01 02:32:21 UTC,view,28705246,2053013565824041955,apparel.shoes.sandals,rieker,35.78,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:32:30 UTC,view,28716499,2053013565782098913,apparel.shoes,respect,154.19,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:32:31 UTC,view,28717202,2053013565069067197,apparel.shoes.keds,,84.69,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:32:42 UTC,view,39700055,2084962304016777941,apparel.costume,,136.43,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:32:43 UTC,view,28714591,2053013565069067197,apparel.shoes.keds,adidas,75.16,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:32:45 UTC,view,45700024,2109094161893294334,apparel.costume,,38.61,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:32:48 UTC,view,28711609,2053013565824041955,apparel.shoes.sandals,salamander,37.58,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:32:54 UTC,view,28716570,2053013565480109009,apparel.shoes.keds,,66.67,544261159,f62ba354-ba29-48cf-85cf-72626c6b1c8c
2019-10-01 02:32:55 UTC,view,28715827,2116907519078040377,apparel.shoes,,89.84,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:32:58 UTC,view,39700051,2084962304016777941,apparel.costume,,136.43,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:33:01 UTC,view,28716423,2053013565782098913,apparel.shoes,respect,123.3,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:33:09 UTC,view,28715628,2053013565069067197,apparel.shoes.keds,peak,97.79,555463467,1996912f-31ab-438e-a191-65852e902d59
2019-10-01 02:33:09 UTC,view,28713655,2053013565069067197,apparel.shoes.keds,catunltd,64.87,520284645,0abdcf04-0667-4c28-8f4c-ce9f83fe7203
2019-10-01 02:33:10 UTC,view,28716572,2053013565480109009,apparel.shoes.keds,,66.67,544261159,f62ba354-ba29-48cf-85cf-72626c6b1c8c
2019-10-01 02:33:18 UTC,view,28719161,2116907519078040377,apparel.shoes,salamander,127.93,512892736,a8202bd8-84da-4633-892d-433fd2a40d64
2019-10-01 02:33:26 UTC,view,39700051,2084962304016777941,apparel.costume,,136.43,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:33:31 UTC,view,39700055,2084962304016777941,apparel.costume,,136.43,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:33:35 UTC,view,28705882,2053013565824041955,apparel.shoes.sandals,rieker,33.21,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:33:35 UTC,view,45600225,2116907524572577889,apparel.shoes,shagovita,43.75,541776351,6333683d-2542-41df-a4a9-c2480725068d
2019-10-01 02:33:39 UTC,view,28716572,2053013565480109009,apparel.shoes.keds,,66.67,544261159,f62ba354-ba29-48cf-85cf-72626c6b1c8c
2019-10-01 02:33:46 UTC,view,28718150,2053013565782098913,apparel.shoes,baden,84.69,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:33:49 UTC,view,45600267,2116907524379639897,apparel.shoes,shagovita,51.47,547423312,c47723d1-4832-451c-92d5-66524c1b7f14
2019-10-01 02:33:57 UTC,view,39800121,2086471240842740173,apparel.shirt,dion,29.6,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:34:03 UTC,view,45700024,2109094161893294334,apparel.costume,,38.61,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:34:09 UTC,view,28712567,2053013565782098913,apparel.shoes,respect,128.45,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:34:14 UTC,view,45700024,2109094161893294334,apparel.costume,,38.61,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:34:15 UTC,view,28714601,2053013565069067197,apparel.shoes.keds,,59.18,514204189,b1325137-ff00-4905-a5fa-059d81fbf6e2
2019-10-01 02:34:19 UTC,view,28715772,2116907519078040377,apparel.shoes,nexpero,97.56,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:34:20 UTC,view,28719189,2116907519078040377,apparel.shoes,,107.34,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:34:20 UTC,view,28711601,2053013565824041955,apparel.shoes.sandals,salamander,45.05,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:34:25 UTC,view,28704388,2053013565069067197,apparel.shoes.keds,asics,51.48,526904484,ac85be0f-8d91-46f8-8a71-87aed762cfb9
2019-10-01 02:34:31 UTC,view,39700031,2084962304016777941,apparel.costume,,136.43,515439708,2557b33d-ae61-4ccf-b69d-c968624f0537
2019-10-01 02:34:33 UTC,view,45700025,2109094161893294334,apparel.costume,,38.61,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:34:36 UTC,view,28717050,2053013565480109009,apparel.shoes.keds,strobbs,51.22,518721540,4c31f5e9-617b-401e-a4b4-0e265783abdd
2019-10-01 02:34:38 UTC,view,45700024,2109094161893294334,apparel.costume,,38.61,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:34:39 UTC,view,28715121,2053013565480109009,apparel.shoes.keds,baden,51.22,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:34:43 UTC,view,28717050,2053013565480109009,apparel.shoes.keds,strobbs,51.22,518721540,4c31f5e9-617b-401e-a4b4-0e265783abdd
2019-10-01 02:34:46 UTC,view,28716983,2053013565069067197,apparel.shoes.keds,respect,102.71,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:35:02 UTC,view,39700037,2084962304016777941,apparel.costume,,136.43,549381695,af741c6b-c525-499f-b016-851a770c8a95
2019-10-01 02:35:02 UTC,view,28718883,2053013565782098913,apparel.shoes,respect,123.3,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:35:02 UTC,view,28703635,2053013565069067197,apparel.shoes.keds,nike,115.58,526904484,ac85be0f-8d91-46f8-8a71-87aed762cfb9
2019-10-01 02:35:02 UTC,view,28711582,2053013565824041955,apparel.shoes.sandals,,30.63,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:35:03 UTC,view,28719172,2116907519078040377,apparel.shoes,salamander,127.42,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:35:08 UTC,view,28717071,2053013565069067197,apparel.shoes.keds,puma,100.13,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:35:24 UTC,view,28704230,2053013565069067197,apparel.shoes.keds,,195.37,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:35:28 UTC,view,28719144,2053013565782098913,apparel.shoes,,136.17,547423312,c47723d1-4832-451c-92d5-66524c1b7f14
2019-10-01 02:35:36 UTC,view,28704230,2053013565069067197,apparel.shoes.keds,,195.37,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:35:51 UTC,view,28717071,2053013565069067197,apparel.shoes.keds,puma,100.13,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:35:57 UTC,view,28719189,2116907519078040377,apparel.shoes,,107.34,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:36:02 UTC,view,28704391,2053013565069067197,apparel.shoes.keds,asics,51.48,549853181,ebf619c2-3b38-4870-b5d1-7a163174a1f6
2019-10-01 02:36:03 UTC,view,29600030,2069241407767315312,apparel.scarf,fabretti,17.76,514601256,017f92c8-6281-4d19-a534-9432fb065124
2019-10-01 02:36:10 UTC,view,28716725,2053013565480109009,apparel.shoes.keds,,51.22,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:36:10 UTC,view,28719177,2116907519078040377,apparel.shoes,salamander,127.42,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:36:13 UTC,view,28711575,2053013565824041955,apparel.shoes.sandals,suave,43.24,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:36:20 UTC,view,28704388,2053013565069067197,apparel.shoes.keds,asics,51.48,549853181,ebf619c2-3b38-4870-b5d1-7a163174a1f6
2019-10-01 02:36:20 UTC,view,28718143,2053013565782098913,apparel.shoes,fassen,51.22,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:36:25 UTC,view,28717170,2053013565639492569,apparel.shoes,respect,120.72,542792764,af1aee89-b82a-4330-a69c-88cdba66d69a
2019-10-01 02:36:26 UTC,view,28715757,2053013565069067197,apparel.shoes.keds,nexpero,107.85,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:36:32 UTC,view,28718143,2053013565782098913,apparel.shoes,fassen,51.22,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:36:34 UTC,view,28718924,2053013565069067197,apparel.shoes.keds,nexpero,113.0,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:36:34 UTC,view,28714707,2053013565480109009,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:36:37 UTC,view,28715802,2116907519078040377,apparel.shoes,,128.45,527237948,620b13ba-7567-457d-aa0a-0927656fb036
2019-10-01 02:36:39 UTC,view,28719171,2116907519078040377,apparel.shoes,salamander,137.71,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:36:40 UTC,view,28712282,2053013565639492569,apparel.shoes,baden,53.28,542792764,af1aee89-b82a-4330-a69c-88cdba66d69a
2019-10-01 02:36:43 UTC,view,28715008,2053013565824041955,apparel.shoes.sandals,rieker,34.49,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:36:45 UTC,view,43300042,2097815753423061045,apparel.tshirt,puma,33.21,513194193,4bd689a1-d939-4059-8c99-ac54d158dd74
2019-10-01 02:36:46 UTC,view,28718085,2053013565069067197,apparel.shoes.keds,respect,51.22,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:36:48 UTC,view,28716474,2053013565782098913,apparel.shoes,respect,128.45,512598759,3f312e76-4798-4431-b0e4-a20c66f873cc
2019-10-01 02:36:50 UTC,view,28714424,2053013565069067197,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:36:53 UTC,view,28714707,2053013565480109009,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:37:00 UTC,view,28710426,2053013565480109009,apparel.shoes.keds,,31.92,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:37:08 UTC,view,28717817,2053013565069067197,apparel.shoes.keds,nike,102.71,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:37:15 UTC,view,28717108,2053013565127787455,apparel.shoes,respect,89.84,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:37:18 UTC,view,45600168,2113934850560885372,apparel.shoes.keds,nike,59.18,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:37:18 UTC,view,28715760,2053013565069067197,apparel.shoes.keds,nexpero,107.85,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:37:26 UTC,view,28714707,2053013565480109009,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:37:30 UTC,view,45600194,2116907524572577889,apparel.shoes,shagovita,59.19,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:37:30 UTC,view,28717383,2053013565480109009,apparel.shoes.keds,,51.22,542110608,cde01b4d-398e-40bf-b240-a7d3e7ec953e
2019-10-01 02:37:31 UTC,view,28716725,2053013565480109009,apparel.shoes.keds,,51.22,537411723,085aa864-10f4-43c4-90d6-6f7420300a85
2019-10-01 02:37:31 UTC,view,28705246,2053013565824041955,apparel.shoes.sandals,rieker,35.78,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:37:41 UTC,view,45600194,2116907524572577889,apparel.shoes,shagovita,59.19,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:37:43 UTC,view,28715759,2053013565069067197,apparel.shoes.keds,nexpero,107.85,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:37:45 UTC,view,28718795,2053013565782098913,apparel.shoes,rieker,115.58,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:37:46 UTC,view,28714707,2053013565480109009,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:37:50 UTC,view,28717842,2053013565069067197,apparel.shoes.keds,adidas,128.45,535118320,d5c0e9dc-6031-4aa2-a1a2-da60225048ce
2019-10-01 02:37:51 UTC,view,45600224,2116907524572577889,apparel.shoes,shagovita,43.75,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:37:52 UTC,view,28716565,2053013565480109009,apparel.shoes.keds,,66.67,537411723,085aa864-10f4-43c4-90d6-6f7420300a85
2019-10-01 02:37:59 UTC,view,28714707,2053013565480109009,apparel.shoes.keds,asics,72.05,539464221,4ddb479f-559d-47fe-89ee-2ccb4f08831c
2019-10-01 02:38:04 UTC,view,28717145,2053013565480109009,apparel.shoes.keds,fassen,64.09,537411723,085aa864-10f4-43c4-90d6-6f7420300a85
2019-10-01 02:38:16 UTC,view,45600943,2113934850560885372,apparel.shoes.keds,crosby,30.86,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:38:17 UTC,view,28719055,2053013565782098913,apparel.shoes,baden,102.71,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:38:28 UTC,view,28717690,2053013565069067197,apparel.shoes.keds,greyder,144.15,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:38:28 UTC,view,28716577,2053013565480109009,apparel.shoes.keds,,66.67,537411723,085aa864-10f4-43c4-90d6-6f7420300a85
2019-10-01 02:38:35 UTC,view,28719171,2116907519078040377,apparel.shoes,salamander,137.71,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:38:41 UTC,view,28710408,2053013565824041955,apparel.shoes.sandals,rieker,35.78,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:38:51 UTC,view,28716570,2053013565480109009,apparel.shoes.keds,,66.67,537411723,085aa864-10f4-43c4-90d6-6f7420300a85
2019-10-01 02:38:53 UTC,view,28719500,2053013565782098913,apparel.shoes,respect,118.15,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:38:53 UTC,view,28717477,2053013565069067197,apparel.shoes.keds,escan,69.24,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:38:55 UTC,view,28704388,2053013565069067197,apparel.shoes.keds,asics,51.48,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:38:56 UTC,view,28704546,2053013565127787455,apparel.shoes,etor,100.39,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:38:59 UTC,view,28703684,2053013565069067197,apparel.shoes.keds,,257.15,512945779,888b712c-0043-40c5-baa5-a1343f9c7274
2019-10-01 02:39:00 UTC,view,28706660,2053013565505274835,apparel.shoes.espadrilles,rieker,22.65,531390368,4e1bba31-e8d0-4ae3-9e22-4828cd469e8d
2019-10-01 02:39:02 UTC,view,28705540,2053013565329114057,apparel.shoes.slipons,nexpero,28.06,514601256,56e3e012-c494-4fef-b740-531301d95fce
2019-10-01 02:39:08 UTC,view,28719500,2053013565782098913,apparel.shoes,respect,118.15,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:39:09 UTC,view,28704348,2053013565069067197,apparel.shoes.keds,,228.83,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:39:15 UTC,view,28703626,2053013565069067197,apparel.shoes.keds,,257.15,512945779,888b712c-0043-40c5-baa5-a1343f9c7274
2019-10-01 02:39:19 UTC,view,28710051,2053013565824041955,apparel.shoes.sandals,rieker,31.92,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:39:25 UTC,view,28712684,2053013565228450757,apparel.shoes,marcomen,100.65,513641937,b42e3d78-5cc8-4a07-ada8-1a0aaea1440c
2019-10-01 02:39:26 UTC,view,28719534,2053013565782098913,apparel.shoes,rieker,102.71,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:39:27 UTC,view,28715761,2053013565069067197,apparel.shoes.keds,nexpero,107.85,523596085,edddf185-c754-4ad8-b688-bb7bc5c3abbf
2019-10-01 02:39:28 UTC,view,28712684,2053013565228450757,apparel.shoes,marcomen,100.65,514601256,56e3e012-c494-4fef-b740-531301d95fce
2019-10-01 02:39:28 UTC,view,28719189,2116907519078040377,apparel.shoes,,107.34,544029004,4dcd2447-8f3f-4acf-8642-0afbbb3dc5cb
2019-10-01 02:39:31 UTC,view,28717383,2053013565480109009,apparel.shoes.keds,,51.22,531390368,4e1bba31-e8d0-4ae3-9e22-4828cd469e8d
2019-10-01 02:39:33 UTC,view,28712685,2053013565228450757,apparel.shoes,marcomen,100.65,513641937,b42e3d78-5cc8-4a07-ada8-1a0aaea1440c
2019-10-01 02:39:35 UTC,view,28718532,2053013565127787455,apparel.shoes,etor,108.11,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:39:47 UTC,view,28711567,2053013565824041955,apparel.shoes.sandals,ara,62.55,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:39:48 UTC,view,28714142,2053013565362668491,apparel.shoes.keds,greyder,66.93,514601256,56e3e012-c494-4fef-b740-531301d95fce
2019-10-01 02:39:51 UTC,view,28715830,2116907519078040377,apparel.shoes,,89.84,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:39:53 UTC,view,28716567,2053013565480109009,apparel.shoes.keds,,66.67,519056791,424c948e-3d59-4265-806b-a7bb0f1dd49c
2019-10-01 02:39:57 UTC,view,28714604,2053013565069067197,apparel.shoes.keds,adidas,73.73,512945779,888b712c-0043-40c5-baa5-a1343f9c7274
2019-10-01 02:40:03 UTC,view,28706566,2053013565228450757,apparel.shoes,burgerschuhe,44.79,513641937,b42e3d78-5cc8-4a07-ada8-1a0aaea1440c
2019-10-01 02:40:08 UTC,view,28714592,2053013565069067197,apparel.shoes.keds,adidas,74.65,512945779,888b712c-0043-40c5-baa5-a1343f9c7274
2019-10-01 02:40:11 UTC,view,28719158,2116907519078040377,apparel.shoes,salamander,127.42,515987767,2a753ae8-ce6a-458e-beea-6c038c6033d8
2019-10-01 02:40:12 UTC,view,28719171,2116907519078040377,apparel.shoes,salamander,137.71,515478960,16f9b619-2fb7-4bf4-a7f2-ef7b4611c904
2019-10-01 02:40:13 UTC,view,28719161,2116907519078040377,apparel.shoes,salamander,127.93,536328930,b3457bd0-6fa9-4371-804c-f0e4759b1ca8
2019-10-01 02:40:18 UTC,view,28710130,2053013565824041955,apparel.shoes.sandals,rieker,28.83,550284046,d746fa12-0eb9-4c35-9876-375d70a98102
2019-10-01 02:40:18 UTC,view,28716006,2053013565069067197,apparel.shoes.keds,jordan,154.19,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:40:20 UTC,view,28703801,2053013565069067197,apparel.shoes.keds,nike,61.57,512545369,18797330-170b-486f-b6b3-47931e211832
2019-10-01 02:40:21 UTC,view,28719661,2053013565782098913,apparel.shoes,respect,118.15,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:40:21 UTC,view,28719175,2116907519078040377,apparel.shoes,salamander,127.42,544029004,4dcd2447-8f3f-4acf-8642-0afbbb3dc5cb
2019-10-01 02:40:23 UTC,view,28716595,2053013565782098913,apparel.shoes,baden,76.96,555465003,3bf0ba4d-0393-4e70-bbb6-3889ae4310ec
2019-10-01 02:40:28 UTC,view,28719661,2053013565782098913,apparel.shoes,respect,118.15,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:40:28 UTC,view,28714755,2053013565228450757,apparel.shoes,respect,51.22,547469497,ad4beff7-d2e4-4218-a670-b5c72126eb7f
2019-10-01 02:40:30 UTC,view,28716165,2053013565480109009,apparel.shoes.keds,,66.67,519056791,424c948e-3d59-4265-806b-a7bb0f1dd49c
2019-10-01 02:40:32 UTC,view,28716563,2053013565480109009,apparel.shoes.keds,,66.67,512545369,18797330-170b-486f-b6b3-47931e211832
2019-10-01 02:40:37 UTC,view,28717030,2053013565069067197,apparel.shoes.keds,strobbs,51.22,539620652,2b8f3a28-5ca3-4038-a48f-021db1c8d1dc
2019-10-01 02:40:39 UTC,view,28705258,2053013565127787455,apparel.shoes,respect,23.94,513641937,b42e3d78-5cc8-4a07-ada8-1a0aaea1440c
